"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000112514.18",1488.18640543367,0.199594423865806,0.347825130769889,0.573835546109093,0.566079092238379,0.942439739487824,"CUTA","51596"
"ENSG00000177359.21",10.5482029831792,-0.555906507449172,0.96897854047128,-0.573703631433155,0.566168370515016,0.942504410135811,"OVOS2","144203"
"ENSG00000260190.1",1.72618514430659,-1.15576593377159,2.01505325964306,-0.573565948314599,0.566261560011172,NA,NA,NA
"ENSG00000111785.21",212.821591650595,-0.192272065540065,0.335226192344211,-0.57355919653987,0.566266130074345,0.942548953962521,"RIC8B","55188"
"ENSG00000271855.1",6.86371970600951,0.604622384129109,1.0542457300235,0.573511816941986,0.566298200326303,0.942548953962521,NA,NA
"ENSG00000005243.10",35.7504479769234,0.32122772678394,0.560176155932049,0.573440556836028,0.56634643643221,0.942548953962521,"COPZ2","51226"
"ENSG00000266378.1",1.76234465529607,-1.19363070353892,2.08154015306666,-0.573436309542423,0.566349311495853,NA,NA,NA
"ENSG00000275552.1",2.73053462533111,0.977143426363644,1.70420992351167,0.573370341812208,0.566393967047947,NA,NA,NA
"ENSG00000279759.1",27.373890534565,-0.419395467235991,0.73146848939949,-0.573360948986743,0.56640032547301,0.942550799329712,NA,NA
"ENSG00000286205.1",2.22905867734342,-1.04164876528613,1.81716275240284,-0.573228107338629,0.566490255612592,NA,NA,NA
"ENSG00000288787.1",4.35120723466956,-0.759984810879758,1.32608126172399,-0.573105761174644,0.566573086656394,0.942550799329712,NA,NA
"ENSG00000265401.1",8.92067669147275,-0.531846488680986,0.928037203842797,-0.573087465113174,0.566585473991643,0.942550799329712,NA,NA
"ENSG00000262147.1",1.55037524106795,1.33159893434273,2.32366789875902,0.573059056784269,0.566604708087685,NA,NA,NA
"ENSG00000172318.6",9.01387014594285,-0.598184429387288,1.04426917852201,-0.572825897470152,0.566762582376555,0.942550799329712,"B3GALT1","8708"
"ENSG00000197857.15",92.550709561446,-0.222545080045481,0.388532959464915,-0.57278301524784,0.566791620614649,0.942550799329712,"ZNF44","51710"
"ENSG00000172059.11",306.707382950571,0.200277027376585,0.349680369513227,0.572743124400665,0.566818633845668,0.942550799329712,"KLF11","8462"
"ENSG00000112972.15",3633.94674272149,0.158159269101231,0.276147526245005,0.572734694573755,0.566824342423676,0.942550799329712,"HMGCS1","3157"
"ENSG00000273062.1",1.22733017057098,1.56581934659977,2.73410450947467,0.572699156588065,0.566848408625753,NA,NA,NA
"ENSG00000253873.6",3.0480057668288,0.959319295538697,1.675164913171,0.572671554899484,0.566867100732587,NA,"PCDHGA11","56105"
"ENSG00000104907.13",797.814141292819,0.189842034372958,0.331549229337749,0.572590787655143,0.566921798719669,0.942550799329712,"TRMT1","55621"
"ENSG00000265055.2",3.42409328277855,0.886459911736917,1.54834881032028,0.572519516163512,0.566970068000796,0.942550799329712,NA,NA
"ENSG00000170653.19",443.095310097961,0.179566417925074,0.31367442231019,0.572461141723256,0.567009604101092,0.942550799329712,"ATF7","11016"
"ENSG00000265494.1",3.50032078703178,-0.841465513238077,1.46992045342484,-0.572456496729128,0.567012750140106,0.942550799329712,NA,NA
"ENSG00000160345.13",23.9931611427432,0.351632519327105,0.614277332163811,0.572432842489024,0.567028771207719,0.942550799329712,"C9orf116","138162"
"ENSG00000133115.12",2.34916189327266,-1.1277399136991,1.97017503579319,-0.572405950339874,0.567046985581589,NA,"STOML3","161003"
"ENSG00000114354.15",1603.26679677261,-0.191640086153534,0.334896186549601,-0.572237289794134,0.56716122777724,0.942550799329712,"TFG","10342"
"ENSG00000280071.4",798.523628741185,-0.196793333808688,0.344017052162646,-0.572045288370317,0.567291293334076,0.942550799329712,"LOC102724023","102724023"
"ENSG00000130734.10",474.406396757386,0.206348015433144,0.360795713705455,0.571924797315086,0.56737292365085,0.942550799329712,"ATG4D","84971"
"ENSG00000288858.1",2.23494577581959,-1.04652959901041,1.82991096463912,-0.571901922680044,0.567388421400945,NA,NA,NA
"ENSG00000260352.1",3.05668996740079,-0.870681891513821,1.52270735506395,-0.571798572206445,0.567458444709285,NA,NA,NA
"ENSG00000237298.10",45.2149637530681,-0.298144869793248,0.521450988997131,-0.57176010034356,0.56748451170501,0.942550799329712,"TTN-AS1","100506866"
"ENSG00000240857.2",399.988816630131,0.181289013304644,0.317128025259109,0.571658758813643,0.567553179417329,0.942550799329712,"RDH14","57665"
"ENSG00000197714.9",26.7185105773532,0.32388485113645,0.566602271209934,0.571626461088517,0.567575064774892,0.942550799329712,"ZNF460","10794"
"ENSG00000135698.10",487.533894580679,-0.191796187788807,0.335588663841699,-0.57152165270779,0.567646087076384,0.942550799329712,"MPHOSPH6","10200"
"ENSG00000127366.5",7.28724674514183,-0.612673927444644,1.07204536502958,-0.571500001240841,0.567660759496432,0.942550799329712,"TAS2R5","54429"
"ENSG00000155428.12",8.24857206310738,0.608882391277882,1.06550311781672,0.571450595588605,0.567694240608947,0.942550799329712,"TRIM74","378108"
"ENSG00000214198.8",3.03641692417525,0.911240530603538,1.594758804937,0.571397083861555,0.567730505383496,NA,"TTC41P","253724"
"ENSG00000110931.19",416.703756529822,-0.238045454341785,0.416619387987987,-0.571373923550214,0.567746201417137,0.942550799329712,"CAMKK2","10645"
"ENSG00000246790.2",1.72012609066638,-1.11566772514993,1.95283691231209,-0.571306143444933,0.567792138038488,NA,NA,NA
"ENSG00000205609.13",18.0612618448389,2.00514126410097,3.50975887082781,0.571304564757191,0.567793207983977,0.942550799329712,"EIF3CL","728689"
"ENSG00000230832.3",6.1751337546325,0.656322059437437,1.14899125205502,0.57121588894918,0.567853308993358,0.942550799329712,NA,NA
"ENSG00000143554.14",336.179479491825,-0.195060828909442,0.341502660913874,-0.571183921048966,0.567874976337798,0.942550799329712,"SLC27A3","11000"
"ENSG00000152154.11",13.5594287999225,-0.483127148764443,0.845999770165621,-0.571072435007709,0.567950542934403,0.942550799329712,"TMEM178A","130733"
"ENSG00000075292.19",1362.56181409908,-0.178370072948763,0.312376625400407,-0.571009667321063,0.567993089753839,0.942550799329712,"ZNF638","27332"
"ENSG00000184349.14",174.295110774843,0.223513312022944,0.391435950347297,0.571008646049588,0.567993782031135,0.942550799329712,"EFNA5","1946"
"ENSG00000253858.1",1.85594437043519,1.11856165699729,1.95897564097024,0.570993142336004,0.568004291400903,NA,NA,NA
"ENSG00000225354.1",1.21551869874957,1.54951068778219,2.71395530790114,0.570941858648556,0.568039055298472,NA,"RPL7AP52","100271534"
"ENSG00000145604.17",414.194210260969,0.19785929384575,0.346577596849903,0.570894644212791,0.568071061654556,0.942550799329712,"SKP2","6502"
"ENSG00000165879.9",54.93149716028,-0.285593596157475,0.500310845712611,-0.570832310762109,0.568113318412953,0.942550799329712,"FRAT1","10023"
"ENSG00000246582.3",160.260628691507,-0.204625163746954,0.35856265520155,-0.570681750535157,0.568215391595903,0.942550799329712,"TNFRSF10A-DT","389641"
"ENSG00000288784.1",259.633837372913,-0.192738793627011,0.337756769953277,-0.570643761348362,0.568241147972158,0.942550799329712,NA,NA
"ENSG00000106605.11",268.264387555411,-0.198313616827736,0.3475822474906,-0.570551627016277,0.56830361665935,0.942550799329712,"BLVRA","644"
"ENSG00000288878.1",6.30463813272601,-0.726964418793701,1.27444214651653,-0.570417747702974,0.568394395026024,0.942550799329712,NA,NA
"ENSG00000130255.13",10884.9606078724,0.188847470938865,0.331109346904252,0.570347749782716,0.568441860659252,0.942550799329712,"RPL36","25873"
"ENSG00000222810.1",1.25867541957758,-1.32056252023365,2.31551127149519,-0.570311419551381,0.568466496958722,NA,"RNU2-68P","106481962"
"ENSG00000080815.19",1536.98069302711,-0.184515928607358,0.323585869684295,-0.570222453741197,0.568526828714704,0.942550799329712,"PSEN1","5663"
"ENSG00000204577.12",3.19359211150217,-0.913543486307258,1.60208660969629,-0.57022103597785,0.56852779018919,0.942550799329712,"LILRB3","11025"
"ENSG00000267655.1",18.8558957324303,-0.403429343248215,0.707499006634701,-0.570218953616872,0.568529202370535,0.942550799329712,NA,NA
"ENSG00000215357.2",1.25879670073781,-1.32025005681625,2.31542787553523,-0.570197012295648,0.568544082277072,NA,"HSPD1P8","647298"
"ENSG00000001630.18",4170.68680605097,0.162493060445963,0.284987763949067,0.570175568923738,0.568558624670088,0.942550799329712,"CYP51A1","1595"
"ENSG00000259804.1",2.2717290343267,-1.10388420007686,1.93611994467353,-0.570152796118729,0.5685740688482,NA,"CTCF-DT","107984813"
"ENSG00000143774.17",4199.08965806047,0.181744890613217,0.318776577912053,0.570132510373327,0.568587826508302,0.942550799329712,"GUK1","2987"
"ENSG00000273059.1",3.70122396731629,0.785941198004035,1.3785614928861,0.570116895082146,0.568598416805222,0.942550799329712,NA,NA
"ENSG00000082212.13",735.995973314274,0.171430098867724,0.300763743538872,0.569982594479735,0.568689503421421,0.942550799329712,"ME2","4200"
"ENSG00000108825.18",18.118553488744,-0.417640626944197,0.732752157904039,-0.569961647248934,0.568703711077706,0.942550799329712,"PTGES3L-AARSD1","100885850"
"ENSG00000185133.14",19.3335266836296,-0.400105244714999,0.702001067731488,-0.569949624162163,0.568711865926,0.942550799329712,"INPP5J","27124"
"ENSG00000170260.9",154.348737173647,-0.232654632579361,0.408266077124586,-0.569860308301746,0.56877244756693,0.942550799329712,"ZNF212","7988"
"ENSG00000163655.16",1587.02925329419,-0.182771773886457,0.32073232000897,-0.569857674092044,0.568774234359632,0.942550799329712,"GMPS","8833"
"ENSG00000113205.5",1.76208475125915,-1.15838969310921,2.03295700385518,-0.569805308677216,0.56880975454135,NA,"PCDHB3","56132"
"ENSG00000136960.13",1.76208475125915,-1.15838969310921,2.03295700385518,-0.569805308677216,0.56880975454135,NA,"ENPP2","5168"
"ENSG00000285649.1",1.26477174808686,-1.32891279935706,2.33230035299645,-0.569786304602546,0.56882264552892,NA,NA,NA
"ENSG00000288720.1",10.5808864471177,-0.512615510765314,0.899755603176705,-0.569727500396172,0.568862534926852,0.942550799329712,NA,NA
"ENSG00000154914.17",271.810788484086,-0.203776712006554,0.35767940861036,-0.56971887981547,0.568868382746254,0.942550799329712,"USP43","124739"
"ENSG00000183023.18",3.97233149232502,-0.789005284049689,1.38499687306472,-0.569680191626557,0.568894627450462,0.942550799329712,"SLC8A1","6546"
"ENSG00000232027.2",1.2648930292471,-1.32859806590483,2.33221715345963,-0.569671680844116,0.568900400943019,NA,NA,NA
"ENSG00000259735.1",1.2648930292471,-1.32859806590483,2.33221715345963,-0.569671680844116,0.568900400943019,NA,NA,NA
"ENSG00000273901.1",1.26468379921398,-1.32840833433033,2.33231974737471,-0.569565273297372,0.568972587406706,NA,NA,NA
"ENSG00000105707.15",1.92357355426734,-1.3031223789561,2.28814197808003,-0.569511154220221,0.569009303255535,NA,"HPN","3249"
"ENSG00000106565.18",34.4166823552745,-0.379198777244144,0.66583225853051,-0.569510972750156,0.56900942637165,0.942550799329712,"TMEM176B","28959"
"ENSG00000138639.18",8.34034915191621,-0.621523056141765,1.09136921843734,-0.569489266915266,0.569024152517858,0.942550799329712,"ARHGAP24","83478"
"ENSG00000140157.16",1294.08525732483,-0.195631281388622,0.34355421596001,-0.569433505107658,0.569061984494796,0.942550799329712,"NIPA2","81614"
"ENSG00000270917.1",2.72064313806884,-0.960949371099987,1.68757224747363,-0.569427100107015,0.569066330087884,NA,NA,NA
"ENSG00000175602.4",716.699742795508,-0.170495914506639,0.299431176330724,-0.569399341097082,0.569085163893182,0.942550799329712,"CCDC85B","11007"
"ENSG00000132475.10",11001.6312300852,-0.201988525147868,0.354749292068707,-0.56938387098669,0.569095660111658,0.942550799329712,"H3-3B","3021"
"ENSG00000256029.6",2.07121615375262,1.29326530115373,2.27147625934019,0.569350128946269,0.569118553858444,NA,NA,NA
"ENSG00000137098.14",3.32432081553226,0.839437993262801,1.47439058247091,0.569345737312022,0.569121533585,0.942550799329712,"SPAG8","26206"
"ENSG00000023318.9",1173.2918220692,0.169595415020578,0.298098718094211,0.568923664297607,0.569407945147897,0.942815785070953,"ERP44","23071"
"ENSG00000256628.3",40.6660142986193,-0.283158157207237,0.497723942659515,-0.568906039951028,0.569419906225767,0.942815785070953,"ZBTB11-AS1","100009676"
"ENSG00000135999.12",450.704205830362,0.182252816754725,0.320380923578179,0.568862885839866,0.569449194041091,0.942815785070953,"EPC2","26122"
"ENSG00000215105.4",69.533961912243,-0.307841459334287,0.541254657541129,-0.568755307774686,0.569522208210548,0.942815785070953,NA,NA
"ENSG00000012963.15",415.713176180605,-0.175917883370648,0.309312559062574,-0.568738249438685,0.569533786262093,0.942815785070953,"UBR7","55148"
"ENSG00000227165.10",2.18204195324351,-1.05533352724163,1.85658653601314,-0.568426791194915,0.569745202923252,NA,"WDR11-DT","283089"
"ENSG00000103326.12",1275.81322712117,-0.201389090919039,0.35433389696527,-0.568359653546716,0.569790780605952,0.943081092357902,"CAPN15","6650"
"ENSG00000218226.1",11.031001949129,-0.575463031586076,1.0125090570916,-0.568353465636226,0.569794981475443,0.943081092357902,NA,NA
"ENSG00000108953.17",8558.09539509055,-0.215380994419179,0.379044422221909,-0.568220983589847,0.569884924876849,0.943098293468604,"YWHAE","7531"
"ENSG00000251364.8",4.30841559652605,-0.727409119340333,1.28022275674568,-0.568189493201482,0.569906305016104,0.943098293468604,"LOC100506258","100506258"
"ENSG00000263432.2",4.34969983559738,-0.720054268061492,1.26765998961552,-0.568018454443673,0.570022437050186,0.943206950911446,"RN7SL689P","106481111"
"ENSG00000279851.2",1.39064078133204,-1.47216634486413,2.59198013877465,-0.567969762901072,0.570055499736517,NA,NA,NA
"ENSG00000198915.12",84.2863210040598,0.328518435589885,0.578442509789619,0.567936190770917,0.570078296523824,0.943215865908564,"RASGEF1A","221002"
"ENSG00000173253.16",2.24696647767412,-1.02991734829164,1.81372095863081,-0.567847740519651,0.570138359779383,NA,"DMRT2","10655"
"ENSG00000260710.2",20.1492789192288,0.38608011567207,0.680060631002231,0.567714256746621,0.570229009326004,0.943279807251868,NA,NA
"ENSG00000250790.4",2.76282837041119,-1.01258460980343,1.78377483110739,-0.567663918194656,0.570263196290676,NA,NA,NA
"ENSG00000172927.9",2696.90611538597,-0.189646826256301,0.334119789054101,-0.56760129890299,0.570305724970269,0.943279807251868,"MYEOV","26579"
"ENSG00000251441.3",1.76599487729518,1.47989073999934,2.60758209993999,0.567533708730935,0.570351631382173,NA,"RTEL1P1","100421429"
"ENSG00000225171.2",4.29108086970917,-0.732288617548498,1.29044687713759,-0.56746901443384,0.570395572600927,0.943279807251868,"DUTP6","100873912"
"ENSG00000229368.1",1.55626233954412,1.31701598835457,2.32093711647171,0.567450095484148,0.570408422905626,NA,NA,NA
"ENSG00000266805.1",1.50893244596731,1.30536917460715,2.30049306806453,0.567430170830897,0.570421956462787,NA,NA,NA
"ENSG00000278344.1",1.50893244596731,1.30536917460715,2.30049306806453,0.567430170830897,0.570421956462787,NA,NA,NA
"ENSG00000225265.2",17.7000152867203,0.393535618839341,0.69381233547845,0.567207584408197,0.5705731557477,0.943279807251868,"TAF1A-AS1","100506161"
"ENSG00000160058.19",909.871362866651,0.187167317107487,0.330013959814695,0.567149696372186,0.570612481263826,0.943279807251868,"BSDC1","55108"
"ENSG00000169249.14",188.908411742909,0.201684824940193,0.355631098112545,0.567118078285623,0.570633961162249,0.943279807251868,"ZRSR2","8233"
"ENSG00000257790.1",1.52687357858536,1.30465318367101,2.30084752169808,0.567031570483273,0.570692732620277,NA,"EIF4A1P4","728698"
"ENSG00000035499.13",874.087831800556,0.253635094964825,0.447331019170722,0.566996439091174,0.570716600922195,0.943279807251868,"DEPDC1B","55789"
"ENSG00000124217.5",181.191582269355,-0.191547371018125,0.337846045768463,-0.566966443494796,0.570736980335782,0.943279807251868,"MOCS3","27304"
"ENSG00000131620.18",2412.84393224961,-0.192139680257273,0.338934693173609,-0.566892926947599,0.570786929937229,0.943279807251868,"ANO1","55107"
"ENSG00000151413.17",81.9155130611,-0.230136460597102,0.405979807186108,-0.566866766581826,0.57080470466705,0.943279807251868,"NUBPL","80224"
"ENSG00000232915.1",1.87385217076589,1.11904298979958,1.97453162741259,0.566738447874837,0.570891894969712,NA,NA,NA
"ENSG00000287549.1",1.87385217076589,1.11904298979958,1.97453162741259,0.566738447874837,0.570891894969712,NA,NA,NA
"ENSG00000085117.12",772.747635083805,-0.211388141877841,0.373008933422436,-0.566710668128803,0.570910771653156,0.943279807251868,"CD82","3732"
"ENSG00000286791.1",13.6489499620313,-0.450165221403794,0.794448303179934,-0.566638785182019,0.57095961839022,0.943279807251868,NA,NA
"ENSG00000130766.5",255.749052981131,0.216954629910267,0.383009544710806,0.566447058320908,0.571089912589638,0.943279807251868,"SESN2","83667"
"ENSG00000115474.7",0.905432486305438,-1.88981111874011,3.33651297660558,-0.566403047730006,0.57111982340953,NA,"KCNJ13","3769"
"ENSG00000163431.13",0.905432486305438,-1.88981111874011,3.33651297660558,-0.566403047730006,0.57111982340953,NA,"LMOD1","25802"
"ENSG00000177725.6",0.905432486305438,-1.88981111874011,3.33651297660558,-0.566403047730006,0.57111982340953,NA,NA,NA
"ENSG00000246851.1",0.905432486305438,-1.88981111874011,3.33651297660558,-0.566403047730006,0.57111982340953,NA,NA,NA
"ENSG00000100031.19",13.8930973331492,0.562633204050289,0.993368297806004,0.566389329408786,0.571129146914063,0.943279807251868,"GGT1","2678"
"ENSG00000235660.2",0.905311205145204,-1.88981059906175,3.33667570619452,-0.566375268520502,0.571138703315673,NA,NA,NA
"ENSG00000261916.1",0.905311205145204,-1.88981059906175,3.33667570619452,-0.566375268520502,0.571138703315673,NA,NA,NA
"ENSG00000263574.2",0.905311205145204,-1.88981059906175,3.33667570619452,-0.566375268520502,0.571138703315673,NA,"LOC100134391","100134391"
"ENSG00000163946.14",1374.72440606163,0.198578810597108,0.350620033908555,0.566364700794307,0.571145885659913,0.943279807251868,"TASOR","23272"
"ENSG00000114126.18",766.015350918562,-0.170158236660541,0.300441892958294,-0.566359887381489,0.571149157105233,0.943279807251868,"TFDP2","7029"
"ENSG00000076924.12",792.972220543401,-0.209384712705271,0.369704389981292,-0.566357117684934,0.57115103953889,0.943279807251868,"XAB2","56949"
"ENSG00000147119.4",7.19712821937293,-0.612824886143774,1.08238252696301,-0.566181429280146,0.57127045279292,0.943279807251868,"CHST7","56548"
"ENSG00000125686.12",603.35243693801,-0.185706315523211,0.328008511955282,-0.566163098683637,0.571282912558946,0.943279807251868,"MED1","5469"
"ENSG00000228998.4",5.35935570508701,0.640866177193306,1.13202026363899,0.566126064857865,0.571308085773348,0.943279807251868,NA,NA
"ENSG00000013364.19",3053.22832222882,-0.235326352938479,0.415733302294243,-0.566051244006241,0.571358945789421,0.943279807251868,"MVP","9961"
"ENSG00000171813.14",571.309817541661,0.227759999569739,0.402368297346245,0.566048570605322,0.571360763092928,0.943279807251868,"PWWP2B","170394"
"ENSG00000198690.10",245.670195781948,0.187903505867679,0.33196069570529,0.566041426887769,0.571365619206704,0.943279807251868,"FAN1","22909"
"ENSG00000279057.1",5.94456015614391,-0.620701898419257,1.09668606547502,-0.565979561480434,0.571407674526238,0.943279807251868,NA,NA
"ENSG00000266385.1",1.56821243424222,1.28738852246877,2.27495924661822,0.565895202027247,0.571465023385973,NA,NA,NA
"ENSG00000136878.14",195.129642152748,-0.203657028564266,0.359888626600295,-0.565889037639566,0.57146921413931,0.943279807251868,"USP20","10868"
"ENSG00000261087.1",92.5305348972273,0.238300723704191,0.421183546217692,0.565788302615753,0.571537699190422,0.943279807251868,"ZNNT1","115830329"
"ENSG00000132286.12",348.806880632897,0.179640711247492,0.31752471782597,0.565753471028829,0.57156138047236,0.943279807251868,"TIMM10B","26515"
"ENSG00000226266.7",5.57357976684927,0.77091749630778,1.36271951098486,0.565719863914345,0.571584229702938,0.943279807251868,"BAZ2B","29994"
"ENSG00000112640.16",539.706268325145,-0.227398717622534,0.402003071944984,-0.565664129187686,0.571622124292312,0.943279807251868,"PPP2R5D","5528"
"ENSG00000285542.1",6.77590142710517,0.747214351174899,1.32098172789373,0.565650784864612,0.571631197406218,0.943279807251868,NA,NA
"ENSG00000264278.1",5.01854404857219,0.667732332912645,1.18065143240491,0.565562633124086,0.57169113553398,0.94329542123071,"ZNF236-DT","100131655"
"ENSG00000270426.1",3.07202329480352,0.912892442096985,1.61445195368982,0.565450362279643,0.57176747759566,NA,NA,NA
"ENSG00000149548.15",44.8928575853672,-0.325500862959535,0.575727431013913,-0.565373205140314,0.571819945808548,0.943424662070288,"CCDC15","80071"
"ENSG00000065559.15",628.302841686491,0.172376385486616,0.305103822818543,0.564976157604996,0.572089981311425,0.943786861824498,"MAP2K4","6416"
"ENSG00000128989.11",3330.56986619577,0.167383516329895,0.296339003033433,0.564837954560476,0.572183988626267,0.943834825071947,"ARPP19","10776"
"ENSG00000143653.10",865.774371921918,0.163279243437119,0.289255985207562,0.564480086107654,0.572427449003575,0.943834825071947,"SCCPDH","51097"
"ENSG00000114850.7",4051.00564147323,0.155088403370527,0.274783515485029,0.564402137066978,0.572480484797967,0.943834825071947,"SSR3","6747"
"ENSG00000165121.12",48.6035850469278,0.260952300124711,0.462370585781845,0.564379110932098,0.572496152010093,0.943834825071947,NA,NA
"ENSG00000232300.1",12.0206595774788,-0.470281490419657,0.833280950432843,-0.564373264713866,0.572500129867773,0.943834825071947,NA,NA
"ENSG00000274093.1",1.87373088960565,1.11901094887816,1.98296208323841,0.564312831968368,0.572541250015395,NA,NA,NA
"ENSG00000170379.21",18.1893114793884,0.390494921943634,0.692052047154608,0.564256580916371,0.572579526080751,0.943834825071947,"TCAF2","285966"
"ENSG00000141933.9",673.451124283778,0.221531802041166,0.392657958107489,0.564185183228917,0.572628110433809,0.943834825071947,"TPGS1","91978"
"ENSG00000188277.10",18.5002109911113,-0.410312189128172,0.727267630544589,-0.564183213847871,0.572629450576436,0.943834825071947,"C15orf62","643338"
"ENSG00000188610.12",226.080650101056,0.215667507520599,0.382352110733722,0.564054706293474,0.572716901803941,0.943834825071947,"FAM72B","653820"
"ENSG00000107745.20",781.700123211986,-0.236779134573029,0.419832380867385,-0.563984926755379,0.57276439043265,0.943834825071947,"MICU1","10367"
"ENSG00000134996.12",995.042812716734,0.172146394251663,0.30524992542137,0.563952289305329,0.572786602567525,0.943834825071947,"OSTF1","26578"
"ENSG00000279791.1",1.77403484595725,-1.17144749781421,2.07734355910938,-0.56391610943567,0.572811226051829,NA,NA,NA
"ENSG00000070413.20",1628.93516438511,-0.235480490160254,0.417593433055596,-0.563898930203971,0.572822918158806,0.943834825071947,"DGCR2","9993"
"ENSG00000007402.12",4.71884602711022,0.684340083353238,1.21359059906923,0.563896987895339,0.572824240092356,0.943834825071947,"CACNA2D2","9254"
"ENSG00000196743.9",369.512545476916,-0.190928133037682,0.338619905293747,-0.56384202479785,0.572861648528431,0.943834825071947,"GM2A","2760"
"ENSG00000066322.15",1694.41453922065,0.229896919876627,0.407748772818597,0.563820016642714,0.572876627824866,0.943834825071947,"ELOVL1","64834"
"ENSG00000188649.15",1.56809115308199,1.28725168545905,2.28316442421927,0.56380156935006,0.572889183653142,NA,"CC2D2B","387707"
"ENSG00000244482.10",0.893621014484028,-1.88976040583201,3.35251882980261,-0.563683755936808,0.57296937437988,NA,"LILRA6","79168"
"ENSG00000259155.2",0.893621014484028,-1.88976040583201,3.35251882980261,-0.563683755936808,0.57296937437988,NA,NA,NA
"ENSG00000148204.12",3.08383476662493,0.920061637201551,1.63278606218802,0.563491848998651,0.573100008912649,NA,"CRB2","286204"
"ENSG00000166359.11",0.700355654507954,1.75653160633015,3.11769695234913,0.563406781729261,0.573157920264776,NA,"WDR88","126248"
"ENSG00000269834.7",0.700355654507954,1.75653160633015,3.11769695234913,0.563406781729261,0.573157920264776,NA,"ZNF528-AS1","102724105"
"ENSG00000279289.1",0.700355654507954,1.75653160633015,3.11769695234913,0.563406781729261,0.573157920264776,NA,NA,NA
"ENSG00000289592.1",0.700355654507954,1.75653160633015,3.11769695234913,0.563406781729261,0.573157920264776,NA,NA,NA
"ENSG00000196782.13",184.40746583915,-0.201050057936201,0.356989925432581,-0.563181321412866,0.573311420594427,0.944467897396743,"MAML3","55534"
"ENSG00000272004.1",1.20370722692816,1.53278363038537,2.72215552502659,0.563077170387024,0.573382336403843,NA,NA,NA
"ENSG00000173085.15",639.216790518681,-0.195446192440999,0.347137170163453,-0.563022946661031,0.57341925866028,0.944562283459084,"COQ2","27235"
"ENSG00000236782.7",2.64929571651732,-0.95488352394031,1.69618121619711,-0.562960793824371,0.57346158142792,NA,NA,NA
"ENSG00000183397.6",12.4822951241022,0.456619979632925,0.811155409352097,0.562925395514092,0.573485686451598,0.944588446008062,"C19orf71","100128569"
"ENSG00000259972.3",59.8168437340314,0.298078384302621,0.529741357296685,0.562686639804262,0.573648283368155,0.944598148347149,NA,NA
"ENSG00000134324.12",608.493869902032,-0.174061074452891,0.309364560647297,-0.562640640184174,0.573679612443744,0.944598148347149,"LPIN1","23175"
"ENSG00000108468.15",1375.57333533626,-0.186721695733961,0.331883137786996,-0.562612782857923,0.573698585696391,0.944598148347149,"CBX1","10951"
"ENSG00000288722.1",127.768624038968,-0.275812256241561,0.490298349236094,-0.562539638714445,0.573748404610493,0.944598148347149,"F8A1","8263"
"ENSG00000141027.22",2733.24464137183,0.178810791192583,0.317883088506304,0.562504888299639,0.573772074044412,0.944598148347149,"NCOR1","9611"
"ENSG00000157240.4",236.038345309704,0.197339917539654,0.350844328326103,0.562471448465973,0.57379485124341,0.944598148347149,"FZD1","8321"
"ENSG00000214827.11",32.3677015468036,0.349999515409884,0.622393940260356,0.562344028066009,0.57388164626547,0.944657817793456,"MTCP1","4515"
"ENSG00000180104.16",809.546576846735,-0.188064697242137,0.334679189771718,-0.561925279460653,0.574166929277016,0.9450276419545,"EXOC3","11336"
"ENSG00000091879.14",2.76859418772712,-1.01690687618697,1.80972473111844,-0.561912460332296,0.574175663689641,NA,"ANGPT2","285"
"ENSG00000276445.1",4.37797007731616,0.88964445944409,1.58337533655379,0.561865805855231,0.574207452610946,0.9450276419545,NA,NA
"ENSG00000184497.13",5.11801780509249,-0.684429152981009,1.21829778148339,-0.561791348046004,0.574258187591179,0.945027915613239,"TMEM255B","348013"
"ENSG00000175946.9",0.694259325998669,1.75653281827324,3.12689674785598,0.561749542730389,0.574286674342974,NA,"KLHL38","340359"
"ENSG00000229155.2",14.672922261636,0.418330164480384,0.744765789676,0.561693582438007,0.574324807549502,0.945030458911894,NA,NA
"ENSG00000289294.1",37.0307283158952,0.301776027911467,0.537342747229218,0.561608078768274,0.574383074911918,0.945030458911894,NA,NA
"ENSG00000288981.1",3.51157911849199,-0.798432434096126,1.42208548650261,-0.56145178449134,0.574489590499366,0.945030458911894,NA,NA
"ENSG00000125148.7",757.557259157662,0.171290393161695,0.305102666349464,0.561418866675847,0.5745120254009,0.945030458911894,"MT2A","4502"
"ENSG00000179262.10",1927.94337670627,-0.239700542054577,0.426955526415695,-0.561418056973921,0.574512577252677,0.945030458911894,"RAD23A","5886"
"ENSG00000231651.1",4.03050004661752,0.734524933141361,1.30876157568796,0.561236627653323,0.574636236603382,0.945063267517439,"DLG3-AS1","100873930"
"ENSG00000235217.6",1.25270037222853,-1.31201307246408,2.33793229722301,-0.561185229368054,0.574671271149461,NA,"TSPY26P","128854"
"ENSG00000214046.9",589.677862178799,-0.180186254780904,0.321136773310096,-0.561088824937879,0.57473698590055,0.945063267517439,"SMIM7","79086"
"ENSG00000267750.6",3.04429202293083,-0.844494535168025,1.50539993434376,-0.560976864620471,0.574813308891823,NA,NA,NA
"ENSG00000108306.13",182.978787212681,0.184776996802531,0.32938862825437,0.560969568930709,0.574818282506638,0.945063267517439,"FBXL20","84961"
